번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보(X),좌표정보(Y)
7602,3680000-S199200023,1992-01-01,,사용중,한마음 아파트 103동 지하1층 지하실,공공용시설,"대전광역시 대덕구 계족로664번길 27 (법동, 한마음아파트)",대전광역시 대덕구 법동 188번지,34397,지하,679,823,2024-01-24 15:10,U,2024-01-26 2:40,36,22,15.09,127,25,51.19,36.37085833,127.4308856,993800.1744,1819270.536
7603,3680000-S199200024,1992-01-01,,사용중,한마음 아파트 104동 지하1층 지하실,공공용시설,"대전광역시 대덕구 계족로664번길 27 (법동, 한마음아파트)",대전광역시 대덕구 법동 188번지,34397,지하,679,823,2024-01-24 15:10,U,2024-01-26 2:40,36,22,15.09,127,25,51.19,36.37085833,127.4308856,993800.1744,1819270.536
7604,3680000-S199200025,1992-01-01,,사용중,한마음 아파트 105동 지하1층 지하실,공공용시설,"대전광역시 대덕구 계족로664번길 27 (법동, 한마음아파트)",대전광역시 대덕구 법동 188번지,34397,지하,476,576,2024-01-24 15:10,U,2024-01-26 2:40,36,22,15.09,127,25,51.19,36.37085833,127.4308856,993800.1744,1819270.536
7605,3680000-S199200026,1992-01-01,,사용중,한마음 아파트 106동 지하1층 지하실,공공용시설,"대전광역시 대덕구 계족로664번길 27 (법동, 한마음아파트)",대전광역시 대덕구 법동 188번지,34397,지하,600,727,2024-01-24 15:11,U,2024-01-26 2:40,36,22,15.09,127,25,51.19,36.37085833,127.4308856,993800.1744,1819270.536
7606,3680000-S199200027,1992-01-01,,사용중,유락아파트 A동 지하1층실,공공용시설,"대전광역시 대덕구 석봉로44번길 13 (석봉동, 유락아파트)",대전광역시 대덕구 석봉동 178번지 2호,34319,지하,801,970,2024-01-30 9:29,U,2024-02-01 2:40,36,26,48.17,127,25,37.56,36.44671426,127.4270992,993466.8819,1827684.895
7607,3680000-S199300004,1994-01-01,,사용중,다사랑아파트101동 지하 1층,공공용시설,"대전광역시 대덕구 대덕대로1470번길 55 (목상동, 다사랑아파트)",대전광역시 대덕구 목상동 185번지 2호,34322,지하,670,812,2024-01-29 15:01,U,2024-01-31 2:40,36,26,47.46,127,24,44.59,36.44651799,127.4123849,992148.2164,1827664.223
7608,3680000-S199300005,1993-01-01,,사용중,다사랑아파트102동 지하 1층,공공용시설,"대전광역시 대덕구 대덕대로1470번길 55 (목상동, 다사랑아파트)",대전광역시 대덕구 목상동 185번지 2호,34322,지하,670,812,2024-01-29 15:02,U,2024-01-31 2:40,36,26,47.46,127,24,44.59,36.44651799,127.4123849,992148.2164,1827664.223
7609,3680000-S199300006,1994-01-01,,사용중,다사랑아파트103동 지하 1층,공공용시설,"대전광역시 대덕구 대덕대로1470번길 55 (목상동, 다사랑아파트)",대전광역시 대덕구 목상동 185번지 2호,34322,지하,670,812,2024-01-29 15:03,U,2024-01-31 2:40,36,26,47.46,127,24,44.59,36.44651799,127.4123849,992148.2164,1827664.223
7610,3680000-S199300007,1994-01-01,,사용중,다사랑아파트104동 지하 1층,공공용시설,"대전광역시 대덕구 대덕대로1470번길 55 (목상동, 다사랑아파트)",대전광역시 대덕구 목상동 185번지 2호,34322,지하,670,812,2024-01-29 15:03,U,2024-01-31 2:40,36,26,47.46,127,24,44.59,36.44651799,127.4123849,992148.2164,1827664.223
7611,3680000-S199300008,1994-01-01,,사용중,다사랑아파트105동 지하 1층,공공용시설,"대전광역시 대덕구 대덕대로1470번길 55 (목상동, 다사랑아파트)",대전광역시 대덕구 목상동 185번지 2호,34322,지하,670,812,2024-01-29 15:04,U,2024-01-31 2:40,36,26,47.46,127,24,44.59,36.44651799,127.4123849,992148.2164,1827664.223
7612,3680000-S199300009,1993-07-01,,사용중,흥진아파트 지하주차장 1층,공공용시설,"대전광역시 대덕구 신탄진남로 26 (신탄진동, 흥진아파트)",대전광역시 대덕구 신탄진동 166번지 3호,34313,지하,1847,2238,2024-01-23 17:32,U,2024-01-25 2:40,36,26,46.14,127,26,8.05,36.4461497,127.4355699,994225.9549,1827621.732
7613,3680000-S199300031,1993-01-01,,사용중,삼익소월 아파트 101동 지하1층 주차장,공공용시설,"대전광역시 대덕구 동춘당로 160 (법동, 삼익소월아파트)",대전광역시 대덕구 법동 190번지,34399,지하,583,706,2024-01-24 15:08,U,2024-01-26 2:40,36,22,7.02,127,26,1.51,36.3686167,127.4337537,994057.2842,1819021.711
7614,3680000-S199300032,1993-01-01,,사용중,삼익소월 아파트 102동 지하1층 주차장,공공용시설,"대전광역시 대덕구 동춘당로 160 (법동, 삼익소월아파트)",대전광역시 대덕구 법동 190번지,34399,지하,583,706,2024-01-24 15:08,U,2024-01-26 2:40,36,22,7.02,127,26,1.51,36.3686167,127.4337537,994057.2842,1819021.711
7615,3680000-S199300033,1993-01-01,,사용중,삼익소월 아파트 107동 지하1층 주차장,공공용시설,"대전광역시 대덕구 동춘당로 160 (법동, 삼익소월아파트)",대전광역시 대덕구 법동 190번지,34399,지하,473,573,2024-01-24 15:09,U,2024-01-26 2:40,36,22,7.02,127,26,1.51,36.3686167,127.4337537,994057.2842,1819021.711
7616,3680000-S199300035,1993-01-01,,사용중,그린타운아파트 지하1층 주차장 A,공공용시설,"대전광역시 대덕구 동춘당로 151 (법동, 그린타운아파트)",대전광역시 대덕구 법동 195번지 1호,34407,지하,1883,2282,2024-01-24 15:06,U,2024-01-26 2:40,36,22,4.86,127,26,5.13,36.36801739,127.4347588,994147.4037,1818955.174
7617,3680000-S199300036,1993-01-01,,사용중,그린타운아파트 지하1층 주차장 B,공공용시설,"대전광역시 대덕구 동춘당로 151 (법동, 그린타운아파트)",대전광역시 대덕구 법동 195번지 1호,34407,지하,1103,1336,2024-01-24 15:06,U,2024-01-26 2:40,36,22,4.86,127,26,5.13,36.36801739,127.4347588,994147.4037,1818955.174
7618,3680000-S199300037,1993-01-01,,사용중,그린타운아파트 지하1층 주차장 C,공공용시설,"대전광역시 대덕구 동춘당로 151 (법동, 그린타운아파트)",대전광역시 대덕구 법동 195번지 1호,34407,지하,1976,2395,2024-01-24 15:06,U,2024-01-26 2:40,36,22,4.86,127,26,5.13,36.36801739,127.4347588,994147.4037,1818955.174
7619,3680000-S199300038,1993-01-01,,사용중,그린타운아파트 지하1층 주차장 D,공공용시설,"대전광역시 대덕구 동춘당로 151 (법동, 그린타운아파트)",대전광역시 대덕구 법동 195번지 1호,34407,지하,1006,1219,2024-01-24 15:07,U,2024-01-26 2:40,36,22,4.86,127,26,5.13,36.36801739,127.4347588,994147.4037,1818955.174
7620,3680000-S199400100,1994-01-01,,사용중,삼익둥지아파트 지하주차장 1층,공공용시설,"대전광역시 대덕구 신상로 21 (비래동, 삼익둥지아파트)",대전광역시 대덕구 비래동 18번지 21호,34416,지하,2582,3129,2024-01-28 15:21,U,2024-01-30 2:40,36,21,19.47,127,27,21.07,36.35557517,127.456319,996080.8872,1817573.976
7621,3680000-S199500003,1995-01-01,,사용중,라이프새여울아파트 지하주차장 1층,공공용시설,"대전광역시 대덕구 대청로64번길 11 (신탄진동, 라이프새여울아파트)",대전광역시 대덕구 신탄진동 22번지 1호,34308,지하,2594,3144,2024-01-23 17:49,U,2024-01-25 2:40,36,27,9.77,127,26,8.33,36.45271308,127.4356476,994233.4045,1828349.758
7622,3680000-S199500023,1995-01-01,,사용중,보람아파트 102동 지하1층 주차장,공공용시설,"대전광역시 대덕구 동춘당로 178 (법동, 보람아파트)",대전광역시 대덕구 법동 191번지 1호,34398,지하,2529,3065,2024-01-24 11:18,U,2024-01-26 2:40,36,22,3.85,127,25,53.37,36.36773541,127.4314924,993854.364,1818924.099
7623,3680000-S199500024,1995-01-01,,사용중,보람아파트 104동 지하1층 주차장,공공용시설,"대전광역시 대덕구 동춘당로 178 (법동, 보람아파트)",대전광역시 대덕구 법동 191번지 1호,34398,지하,2655,3218,2024-01-24 12:59,U,2024-01-26 2:40,36,22,3.85,127,25,53.37,36.36773541,127.4314924,993854.364,1818924.099
7624,3680000-S199500025,1995-01-01,,사용중,보람아파트 105동 지하1층 주차장,공공용시설,"대전광역시 대덕구 동춘당로 178 (법동, 보람아파트)",대전광역시 대덕구 법동 191번지 1호,34398,지하,2945,3569,2024-01-24 13:00,U,2024-01-26 2:40,36,22,3.85,127,25,53.37,36.36773541,127.4314924,993854.364,1818924.099
7625,3680000-S199500026,1995-01-01,,사용중,보람아파트 106동 지하1층 주차장,공공용시설,"대전광역시 대덕구 동춘당로 178 (법동, 보람아파트)",대전광역시 대덕구 법동 191번지 1호,34398,지하,2939,3562,2024-01-24 13:00,U,2024-01-26 2:40,36,22,3.85,127,25,53.37,36.36773541,127.4314924,993854.364,1818924.099
7626,3680000-S199500027,1995-01-01,,사용중,보람아파트 107동 지하1층 주차장,공공용시설,"대전광역시 대덕구 동춘당로 178 (법동, 보람아파트)",대전광역시 대덕구 법동 191번지 1호,34398,지하,2413,2924,2024-01-24 13:01,U,2024-01-26 2:40,36,22,3.85,127,25,53.37,36.36773541,127.4314924,993854.364,1818924.099
7627,3680000-S199500028,1995-01-01,,사용중,보람아파트 110동 지하1층 주차장,공공용시설,"대전광역시 대덕구 동춘당로 178 (법동, 보람아파트)",대전광역시 대덕구 법동 191번지 1호,34398,지하,2939,3562,2024-01-24 13:01,U,2024-01-26 2:40,36,22,3.85,127,25,53.37,36.36773541,127.4314924,993854.364,1818924.099
7628,3680000-S199500029,1995-01-01,,사용중,보람아파트 111동 지하1층 주차장,공공용시설,"대전광역시 대덕구 동춘당로 178 (법동, 보람아파트)",대전광역시 대덕구 법동 191번지 1호,34398,지하,1851,2243,2024-01-24 13:01,U,2024-01-26 2:40,36,22,11.55,127,25,52.05,36.36773541,127.4314924,993854.364,1818924.099
7629,3680000-S199500030,1995-01-01,,사용중,보람아파트 113동 지하1층 주차장,공공용시설,"대전광역시 대덕구 동춘당로 178 (법동, 보람아파트)",대전광역시 대덕구 법동 191번지 1호,34398,지하,2549,3089,2024-01-24 13:02,U,2024-01-26 2:40,36,22,3.85,127,25,53.37,36.36773541,127.4314924,993854.364,1818924.099
7630,3680000-S199500031,2004-01-01,,사용중,영진로얄 아파트 101동 지하 1층,공공용시설,"대전광역시 대덕구 중리서로 31, 101동 (중리동, 영진로얄아파트)",대전광역시 대덕구 중리동 275번지 30호,34392,지하,664,804,2023-06-14 11:22,I,2023-07-28 1:14,36,21,41.83,127,25,16.33,36.36161995,127.4212014,992930.6366,1818246.467
7631,3680000-S199600001,1997-01-02,,사용중,한라아파트 지하주차장 1층,공공용시설,"대전광역시 대덕구 대덕대로1448번길 80 (신일동, 한라아파트)",대전광역시 대덕구 신일동 1682번지 4호,34324,지하,902,1093,2024-01-29 15:11,U,2024-01-31 2:40,36,26,39.8,127,24,37.09,36.44438851,127.4103025,991961.3725,1827428.185
7632,3680000-S199700002,1997-07-01,,사용중,대전광역시립체육재활원 지하실 1층,공공용시설,"대전광역시 대덕구 대화로 10, 대전광역시립체육재활원 (대화동)",대전광역시 대덕구 대화동 3-3 대전광역시립체육재활원,34364,지하,1081,1310,2024-02-01 13:26,U,2024-02-03 2:40,36,22,4.36,127,25,7.38,36.36787848,127.4187166,992708.2995,1818940.856
7633,3680000-S199800002,1998-01-01,,사용중,대한통운화물터미널 지하실 1층,공공용시설,"대전광역시 대덕구 신탄진로 1 (읍내동, 대한통운)",대전광역시 대덕구 읍내동 100번지,34352,지하,6473,7846,2023-06-14 9:44,I,2023-07-28 1:14,36,22,55.48,127,25,31.91,36.38207746,127.4255311,993320.8228,1820515.338
7634,3680000-S199800003,1998-01-01,,사용중,백송아파트 101동 지하실 1층,공공용시설,"대전광역시 대덕구 대전로1397번길 79 (읍내동, 백송아파트)",대전광역시 대덕구 읍내동 202번지,34359,지하,832,1008,2023-06-05 12:13,I,2023-07-28 1:14,36,22,48.88,127,25,13.51,36.38024505,127.4204201,992862.2385,1820312.449
7635,3680000-S199800004,1998-01-01,,사용중,백송아파트 102동 지하실 1층,공공용시설,"대전광역시 대덕구 대전로1397번길 79 (읍내동, 백송아파트)",대전광역시 대덕구 읍내동 202번지,34359,지하,425,515,2023-06-05 12:13,I,2023-07-28 1:14,36,22,48.88,127,25,13.51,36.38024505,127.4204201,992862.2385,1820312.449
7636,3680000-S199800005,1998-01-01,,사용중,백송아파트 지하주차장 1층,공공용시설,"대전광역시 대덕구 대전로1397번길 79 (읍내동, 백송아파트)",대전광역시 대덕구 읍내동 202번지,34359,지하,2079,2520,2023-06-05 12:13,I,2023-07-28 1:14,36,22,48.88,127,25,13.51,36.38024505,127.4204201,992862.2385,1820312.449
7637,3680000-S199800006,1998-01-01,,사용중,대전산업용재유통상가 지하주차장 1층,공공용시설,"대전광역시 대덕구 대화로 160 (대화동, 산업용재유통상가)",대전광역시 대덕구 대화동 289번지 1호,34368,지하,25726,31183,2024-02-01 13:24,U,2024-02-03 2:40,36,21,54.21,127,24,10.21,36.36505862,127.4028362,991283.3978,1818629.389
7638,3680000-S199800008,1998-01-01,,사용중,대전보훈병원 지하주차장 1층,공공용시설,"대전광역시 대덕구 대청로82번길 147 (신탄진동, 대전보훈병원)",대전광역시 대덕구 신탄진동 220번지,34314,지하,10693,12961,2024-01-23 17:50,U,2024-01-25 2:40,36,26,50.67,127,26,23.09,36.44723258,127.439578,994585.2201,1827741.616
7639,3680000-S199900002,1999-01-01,,사용중,"선비마을아파트 2단지 지하주차장 1, 2층",공공용시설,"대전광역시 대덕구 동춘당로114번길 47 (송촌동, 선비마을아파트)",대전광역시 대덕구 송촌동 444번지,34400,지하,3638,4409,2023-06-15 17:27,I,2023-07-28 1:14,36,22,6.08,127,26,23.51,36.36835562,127.4398652,994605.5069,1818992.394
7640,3680000-S199900003,1999-01-01,,사용중,"선비마을아파트 3단지 지하주차장 1, 2층",공공용시설,"대전광역시 대덕구 동춘당로114번길 60 (송촌동, 선비마을3단지아파트)",대전광역시 대덕구 송촌동 461번지 1호,34401,지하,6670,8084,2024-01-30 8:51,U,2024-02-01 2:40,36,22,6.97,127,26,25.56,36.36860406,127.4404326,994656.428,1819019.92
7641,3680000-S199900004,1999-01-01,,사용중,"선비마을아파트 401동 지하주차장 1, 2층",공공용시설,"대전광역시 대덕구 계족산로 135 (송촌동, 선비마을4단지아파트)",대전광역시 대덕구 송촌동 462 선비마을4단지아파트,34402,지하,3231,3916,2023-06-15 17:29,I,2023-07-28 1:14,36,21,59.16,127,26,41.04,36.3664335,127.4447337,995042.125,1818778.929
7642,3680000-S199900005,1999-01-01,,사용중,"선비마을아파트 5단지 지하주차장 1, 2층",공공용시설,"대전광역시 대덕구 계족산로 136 (송촌동, 선비마을5단지아파트)",대전광역시 대덕구 송촌동 494-1 선비마을5단지아파트,34403,지하,3520,4266,2024-01-29 12:10,U,2024-01-31 2:40,36,21,58.25,127,26,42.52,36.36617966,127.4451434,995078.8644,1818750.751
7643,3680000-S199900006,1999-01-01,,사용중,선비마을 아파트 101동 지하1층 지하실,공공용시설,"대전광역시 대덕구 계족로690번길 21 (법동, 선비마을아파트)",대전광역시 대덕구 법동 440번지 4호,34396,지하,301,364,2024-01-24 15:11,U,2024-01-26 2:40,36,22,21.85,127,25,45.85,36.37273619,127.429403,993667.3387,1819478.927
7644,3680000-S199900007,1999-01-01,,사용중,선비마을 아파트 102동 지하1층 지하실,공공용시설,"대전광역시 대덕구 계족로690번길 21 (법동, 선비마을아파트)",대전광역시 대덕구 법동 440번지 4호,34396,지하,902,1093,2024-01-24 15:12,U,2024-01-26 2:40,36,22,21.85,127,25,45.85,36.37273619,127.429403,993667.3387,1819478.927
7645,3680000-S199900008,1999-01-01,,사용중,선비마을 아파트 103동 지하1층 지하실,공공용시설,"대전광역시 대덕구 계족로690번길 21 (법동, 선비마을아파트)",대전광역시 대덕구 법동 440번지 4호,34396,지하,301,364,2024-01-24 15:13,U,2024-01-26 2:40,36,22,21.85,127,25,45.85,36.37273619,127.429403,993667.3387,1819478.927
7646,3680000-S199900009,1999-01-01,,사용중,선비마을 아파트 104동 지하1층 지하실,공공용시설,"대전광역시 대덕구 계족로690번길 21 (법동, 선비마을아파트)",대전광역시 대덕구 법동 440번지 4호,34396,지하,563,682,2024-01-24 15:13,U,2024-01-26 2:40,36,22,21.85,127,25,45.85,36.37273619,127.429403,993667.3387,1819478.927
7647,3680000-S199900010,1999-01-01,,사용중,선비마을 아파트 105동 지하1층 지하실,공공용시설,"대전광역시 대덕구 계족로690번길 21 (법동, 선비마을아파트)",대전광역시 대덕구 법동 440번지 4호,34396,지하,601,728,2024-01-24 15:13,U,2024-01-26 2:40,36,22,21.85,127,25,45.85,36.37273619,127.429403,993667.3387,1819478.927
7648,3680000-S199900011,1999-01-01,,사용중,선비마을 아파트 106동 지하1층 지하실,공공용시설,"대전광역시 대덕구 계족로690번길 21 (법동, 선비마을아파트)",대전광역시 대덕구 법동 440번지 4호,34396,지하,472,572,2024-01-24 15:14,U,2024-01-26 2:40,36,22,21.85,127,25,45.85,36.37273619,127.429403,993667.3387,1819478.927
